,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track
2606,0.192,0.955,0,-6.303,1,0.255,0.0011,1.95e-05,0.381,0.273,166.663,audio_features,3CJ9qlkSdHnYC9G1nx75Xz,spotify:track:3CJ9qlkSdHnYC9G1nx75Xz,https://api.spotify.com/v1/tracks/3CJ9qlkSdHnYC9G1nx75Xz,https://api.spotify.com/v1/audio-analysis/3CJ9qlkSdHnYC9G1nx75Xz,140787,4,Como Caramelo De Limón
2607,0.627,0.929,9,-4.019,0,0.187,0.0736,0.0,0.151,0.655,134.014,audio_features,5wy7vO83dTbmA5xLxuPmFw,spotify:track:5wy7vO83dTbmA5xLxuPmFw,https://api.spotify.com/v1/tracks/5wy7vO83dTbmA5xLxuPmFw,https://api.spotify.com/v1/audio-analysis/5wy7vO83dTbmA5xLxuPmFw,175453,4,Työnnä kännykkä hanuriin
2608,0.576,0.381,0,-14.067,1,0.0273,0.464,3.67e-05,0.252,0.478,123.969,audio_features,4xYtYD5fLbG0Cw354JYIu3,spotify:track:4xYtYD5fLbG0Cw354JYIu3,https://api.spotify.com/v1/tracks/4xYtYD5fLbG0Cw354JYIu3,https://api.spotify.com/v1/audio-analysis/4xYtYD5fLbG0Cw354JYIu3,299507,3,Let's Seize The Time
2609,0.803,0.631,3,-8.796,1,0.0696,0.000753,0.87,0.0469,0.908,121.972,audio_features,25SXZeNsLLM9MYCpKtbAlB,spotify:track:25SXZeNsLLM9MYCpKtbAlB,https://api.spotify.com/v1/tracks/25SXZeNsLLM9MYCpKtbAlB,https://api.spotify.com/v1/audio-analysis/25SXZeNsLLM9MYCpKtbAlB,409343,4,Digitaria
2610,0.504,0.761,10,-5.446,1,0.0437,0.00628,0.0,0.0892,0.884,117.999,audio_features,70fe354BpVKEvMY0de78YO,spotify:track:70fe354BpVKEvMY0de78YO,https://api.spotify.com/v1/tracks/70fe354BpVKEvMY0de78YO,https://api.spotify.com/v1/audio-analysis/70fe354BpVKEvMY0de78YO,231693,4,Real World
2611,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,audio_features,4so0Wek9Ig1p6CRCHuINwW,spotify:track:4so0Wek9Ig1p6CRCHuINwW,https://api.spotify.com/v1/tracks/4so0Wek9Ig1p6CRCHuINwW,https://api.spotify.com/v1/audio-analysis/4so0Wek9Ig1p6CRCHuINwW,177480,3,White Christmas
2612,0.611,0.47,4,-9.135,1,0.0356,0.579,0.0,0.581,0.97,85.527,audio_features,6UkMcAA19lTdjs22jtB7o2,spotify:track:6UkMcAA19lTdjs22jtB7o2,https://api.spotify.com/v1/tracks/6UkMcAA19lTdjs22jtB7o2,https://api.spotify.com/v1/audio-analysis/6UkMcAA19lTdjs22jtB7o2,134800,4,Canyon
2613,0.51,0.835,3,-4.673,1,0.0447,0.00791,0.0,0.219,0.435,140.024,audio_features,6OrxMR6OEl5GTGP8krrbsL,spotify:track:6OrxMR6OEl5GTGP8krrbsL,https://api.spotify.com/v1/tracks/6OrxMR6OEl5GTGP8krrbsL,https://api.spotify.com/v1/audio-analysis/6OrxMR6OEl5GTGP8krrbsL,226747,4,Who Do You Love
2614,0.729,0.975,0,-3.692,1,0.213,0.356,1.82e-05,0.487,0.764,146.941,audio_features,4THgMfOK1581qPr1b3yQfj,spotify:track:4THgMfOK1581qPr1b3yQfj,https://api.spotify.com/v1/tracks/4THgMfOK1581qPr1b3yQfj,https://api.spotify.com/v1/audio-analysis/4THgMfOK1581qPr1b3yQfj,245453,4,Teri Nau Ke Paune Teen
2615,0.35,0.156,10,-18.86,1,0.0382,0.918,8.13e-06,0.162,0.179,118.147,audio_features,4ulHm2QEjdr4EkuFQ2rP9h,spotify:track:4ulHm2QEjdr4EkuFQ2rP9h,https://api.spotify.com/v1/tracks/4ulHm2QEjdr4EkuFQ2rP9h,https://api.spotify.com/v1/audio-analysis/4ulHm2QEjdr4EkuFQ2rP9h,284307,4,Battle Hymn Of The Republic
2616,0.175,0.851,4,-11.755,1,0.0933,0.346,1.48e-06,0.506,0.26,168.258,audio_features,1Ad3HUXowm6ZuiI0RffX3u,spotify:track:1Ad3HUXowm6ZuiI0RffX3u,https://api.spotify.com/v1/tracks/1Ad3HUXowm6ZuiI0RffX3u,https://api.spotify.com/v1/audio-analysis/1Ad3HUXowm6ZuiI0RffX3u,150960,4,Supertouch/shitfit (Bad Brains)
2617,0.616,0.728,9,-4.02,0,0.0278,0.0275,0.0,0.228,0.375,111.934,audio_features,0cV4xwUA4ue2deqq4CZFko,spotify:track:0cV4xwUA4ue2deqq4CZFko,https://api.spotify.com/v1/tracks/0cV4xwUA4ue2deqq4CZFko,https://api.spotify.com/v1/audio-analysis/0cV4xwUA4ue2deqq4CZFko,219973,4,Don't Want To
2618,0.436,0.381,0,-10.92,1,0.0425,0.948,0.0176,0.113,0.331,88.16,audio_features,6pjBrkKAwZn8qC77Lqags7,spotify:track:6pjBrkKAwZn8qC77Lqags7,https://api.spotify.com/v1/tracks/6pjBrkKAwZn8qC77Lqags7,https://api.spotify.com/v1/audio-analysis/6pjBrkKAwZn8qC77Lqags7,142125,4,Dear Friend
2619,0.69,0.897,11,-4.696,0,0.0506,0.0142,0.0,0.108,0.849,140.05,audio_features,2Ow4Pmi0VOOLvbmJ8V70qo,spotify:track:2Ow4Pmi0VOOLvbmJ8V70qo,https://api.spotify.com/v1/tracks/2Ow4Pmi0VOOLvbmJ8V70qo,https://api.spotify.com/v1/audio-analysis/2Ow4Pmi0VOOLvbmJ8V70qo,221493,4,Heartbreaker
2620,0.228,0.723,9,-7.715,1,0.0584,0.0304,0.787,0.0902,0.0987,103.62,audio_features,6xOaBY3EKsE6OHBRy0bgGN,spotify:track:6xOaBY3EKsE6OHBRy0bgGN,https://api.spotify.com/v1/tracks/6xOaBY3EKsE6OHBRy0bgGN,https://api.spotify.com/v1/audio-analysis/6xOaBY3EKsE6OHBRy0bgGN,410280,3,Sur L'autre rive
2621,0.723,0.888,6,-12.89,0,0.0378,0.104,0.525,0.122,0.77,123.76,audio_features,4NfoFFiniPtvoOcmlXz7eV,spotify:track:4NfoFFiniPtvoOcmlXz7eV,https://api.spotify.com/v1/tracks/4NfoFFiniPtvoOcmlXz7eV,https://api.spotify.com/v1/audio-analysis/4NfoFFiniPtvoOcmlXz7eV,368067,4,The Beginning (Giro E Giro Mix)
2622,0.432,0.259,7,-10.324,0,0.0311,0.821,4.53e-06,0.2,0.568,120.864,audio_features,1xHO1UuqvI4FYAR9tT1jsd,spotify:track:1xHO1UuqvI4FYAR9tT1jsd,https://api.spotify.com/v1/tracks/1xHO1UuqvI4FYAR9tT1jsd,https://api.spotify.com/v1/audio-analysis/1xHO1UuqvI4FYAR9tT1jsd,245507,4,(Et puis) Elle allait
2623,0.536,0.581,10,-8.484,0,0.0388,0.525,0.00438,0.355,0.753,99.868,audio_features,0tj3mdGRBOqRGC6WFdNBDI,spotify:track:0tj3mdGRBOqRGC6WFdNBDI,https://api.spotify.com/v1/tracks/0tj3mdGRBOqRGC6WFdNBDI,https://api.spotify.com/v1/audio-analysis/0tj3mdGRBOqRGC6WFdNBDI,334813,4,Each Time I Think Of You
2624,0.851,0.406,1,-11.631,1,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,audio_features,4kOfxxnW1ukZdsNbCKY9br,spotify:track:4kOfxxnW1ukZdsNbCKY9br,https://api.spotify.com/v1/tracks/4kOfxxnW1ukZdsNbCKY9br,https://api.spotify.com/v1/audio-analysis/4kOfxxnW1ukZdsNbCKY9br,226880,4,What's Love Got to Do With It
2625,0.537,0.521,4,-8.794,1,0.0288,0.491,8.68e-06,0.968,0.434,97.926,audio_features,5OnLaJAL5TnxT6s8fHxVMm,spotify:track:5OnLaJAL5TnxT6s8fHxVMm,https://api.spotify.com/v1/tracks/5OnLaJAL5TnxT6s8fHxVMm,https://api.spotify.com/v1/audio-analysis/5OnLaJAL5TnxT6s8fHxVMm,214147,4,Take This Trail Trip Beside Me (The Best Of Janet Paschal)
2626,0.793,0.742,7,-12.435,1,0.0593,0.00588,0.78,0.0589,0.246,125.018,audio_features,15s3tALEHYt4tAb46rTPs0,spotify:track:15s3tALEHYt4tAb46rTPs0,https://api.spotify.com/v1/tracks/15s3tALEHYt4tAb46rTPs0,https://api.spotify.com/v1/audio-analysis/15s3tALEHYt4tAb46rTPs0,372480,4,Joe Sent Me
2627,0.65,0.54,2,-9.33,1,0.0754,0.43,2.97e-06,0.305,0.678,155.101,audio_features,4ITL0FFTc4LRFyvUVeY4CC,spotify:track:4ITL0FFTc4LRFyvUVeY4CC,https://api.spotify.com/v1/tracks/4ITL0FFTc4LRFyvUVeY4CC,https://api.spotify.com/v1/audio-analysis/4ITL0FFTc4LRFyvUVeY4CC,252573,4,Amigo mío
2628,0.561,0.573,8,-10.104,0,0.0488,0.606,0.854,0.218,0.243,81.979,audio_features,6adjXENHRzh4uyVziFlVGm,spotify:track:6adjXENHRzh4uyVziFlVGm,https://api.spotify.com/v1/tracks/6adjXENHRzh4uyVziFlVGm,https://api.spotify.com/v1/audio-analysis/6adjXENHRzh4uyVziFlVGm,268028,4,Beginner's Luck
2629,0.397,0.512,2,-13.42,1,0.0394,0.367,0.962,0.294,0.964,100.837,audio_features,4wsRip01TC4xmKO5wwUxf9,spotify:track:4wsRip01TC4xmKO5wwUxf9,https://api.spotify.com/v1/tracks/4wsRip01TC4xmKO5wwUxf9,https://api.spotify.com/v1/audio-analysis/4wsRip01TC4xmKO5wwUxf9,199267,4,Poultry in the Parlour / Rolling the Ryegrass
2630,0.451,0.62,8,-5.609,0,0.0361,0.145,0.0239,0.0677,0.5,123.487,audio_features,5UVsbUV0Kh033cqsZ5sLQi,spotify:track:5UVsbUV0Kh033cqsZ5sLQi,https://api.spotify.com/v1/tracks/5UVsbUV0Kh033cqsZ5sLQi,https://api.spotify.com/v1/audio-analysis/5UVsbUV0Kh033cqsZ5sLQi,199653,4,Terminus
2631,0.525,0.286,9,-9.966,0,0.0412,0.91,0.605,0.208,0.0377,108.842,audio_features,4je9MOh9ULUGQi6D2TdLs3,spotify:track:4je9MOh9ULUGQi6D2TdLs3,https://api.spotify.com/v1/tracks/4je9MOh9ULUGQi6D2TdLs3,https://api.spotify.com/v1/audio-analysis/4je9MOh9ULUGQi6D2TdLs3,149999,4,The Windsor Tap Recap
2632,0.492,0.934,2,-3.822,1,0.125,0.00864,1.08e-06,0.289,0.637,160.877,audio_features,7smCjIc7MoUM4ay55LQrdu,spotify:track:7smCjIc7MoUM4ay55LQrdu,https://api.spotify.com/v1/tracks/7smCjIc7MoUM4ay55LQrdu,https://api.spotify.com/v1/audio-analysis/7smCjIc7MoUM4ay55LQrdu,178560,4,Rock Star
2633,0.512,0.942,4,-4.386,0,0.131,0.00713,0.0,0.0619,0.397,169.804,audio_features,7cuIQgdm380dPia0PyQAc8,spotify:track:7cuIQgdm380dPia0PyQAc8,https://api.spotify.com/v1/tracks/7cuIQgdm380dPia0PyQAc8,https://api.spotify.com/v1/audio-analysis/7cuIQgdm380dPia0PyQAc8,223773,4,Life In Line
2634,0.533,0.398,5,-13.241,1,0.0278,0.539,0.0,0.543,0.242,86.748,audio_features,5UXgeLTzAyhgfRJubZRemE,spotify:track:5UXgeLTzAyhgfRJubZRemE,https://api.spotify.com/v1/tracks/5UXgeLTzAyhgfRJubZRemE,https://api.spotify.com/v1/audio-analysis/5UXgeLTzAyhgfRJubZRemE,210333,4,De Mi Enamorate
2635,0.607,0.396,9,-7.944,1,0.028,0.542,1.01e-06,0.0919,0.191,128.28,audio_features,2wavvCo7vDjTy9KHrwvSFI,spotify:track:2wavvCo7vDjTy9KHrwvSFI,https://api.spotify.com/v1/tracks/2wavvCo7vDjTy9KHrwvSFI,https://api.spotify.com/v1/audio-analysis/2wavvCo7vDjTy9KHrwvSFI,218133,4,A Man Holdin' On (To A Woman Lettin' Go)
2636,0.623,0.91,9,-8.448,1,0.0384,0.319,0.000448,0.081,0.745,145.624,audio_features,7cy1bEJV6FCtDaYpsk8aG6,spotify:track:7cy1bEJV6FCtDaYpsk8aG6,https://api.spotify.com/v1/tracks/7cy1bEJV6FCtDaYpsk8aG6,https://api.spotify.com/v1/audio-analysis/7cy1bEJV6FCtDaYpsk8aG6,195307,4,The Captain
2637,0.455,0.216,3,-20.107,1,0.0363,0.931,0.921,0.0839,0.179,171.936,audio_features,0KN1zd8K3MTPQyix892mCf,spotify:track:0KN1zd8K3MTPQyix892mCf,https://api.spotify.com/v1/tracks/0KN1zd8K3MTPQyix892mCf,https://api.spotify.com/v1/audio-analysis/0KN1zd8K3MTPQyix892mCf,261614,4,Still Waters
2638,0.456,0.833,0,-4.242,1,0.0964,0.108,1.71e-05,0.0592,0.261,159.808,audio_features,4SoXQCrPQplashFebNaUw3,spotify:track:4SoXQCrPQplashFebNaUw3,https://api.spotify.com/v1/tracks/4SoXQCrPQplashFebNaUw3,https://api.spotify.com/v1/audio-analysis/4SoXQCrPQplashFebNaUw3,172500,4,Get it Right
2639,0.613,0.917,8,-4.754,1,0.0637,0.000398,9.69e-06,0.159,0.77,140.001,audio_features,5ilbsx6qkdgTZLptWIvXEV,spotify:track:5ilbsx6qkdgTZLptWIvXEV,https://api.spotify.com/v1/tracks/5ilbsx6qkdgTZLptWIvXEV,https://api.spotify.com/v1/audio-analysis/5ilbsx6qkdgTZLptWIvXEV,218267,4,Best Friends
2640,0.195,0.481,9,-15.872,1,0.0391,0.152,0.966,0.0885,0.101,63.904,audio_features,0oKu4ZIDSDEk6Evn20TtZT,spotify:track:0oKu4ZIDSDEk6Evn20TtZT,https://api.spotify.com/v1/tracks/0oKu4ZIDSDEk6Evn20TtZT,https://api.spotify.com/v1/audio-analysis/0oKu4ZIDSDEk6Evn20TtZT,99960,3,Ship in a Painting
2641,0.819,0.798,2,-6.712,1,0.116,0.345,0.000376,0.0635,0.727,119.754,audio_features,3IKvjx4g9ONbiE7j6XnhAD,spotify:track:3IKvjx4g9ONbiE7j6XnhAD,https://api.spotify.com/v1/tracks/3IKvjx4g9ONbiE7j6XnhAD,https://api.spotify.com/v1/audio-analysis/3IKvjx4g9ONbiE7j6XnhAD,188200,4,Superfly (Single Mix Version)
2642,0.44,0.688,8,-8.62,1,0.0327,0.0953,2.39e-05,0.353,0.645,95.847,audio_features,4hjuwYGe6gwxaP5dV90Cv6,spotify:track:4hjuwYGe6gwxaP5dV90Cv6,https://api.spotify.com/v1/tracks/4hjuwYGe6gwxaP5dV90Cv6,https://api.spotify.com/v1/audio-analysis/4hjuwYGe6gwxaP5dV90Cv6,210333,4,Cumayon
2643,0.614,0.466,1,-9.881,1,0.0327,0.314,0.0,0.099,0.178,119.916,audio_features,28UMiBhn383n9S7GL4tsxD,spotify:track:28UMiBhn383n9S7GL4tsxD,https://api.spotify.com/v1/tracks/28UMiBhn383n9S7GL4tsxD,https://api.spotify.com/v1/audio-analysis/28UMiBhn383n9S7GL4tsxD,273667,4,"Because You Loved Me (Theme from ""Up Close and Personal"")"
2644,0.487,0.491,6,-9.211,0,0.0292,0.0262,0.00301,0.128,0.153,125.184,audio_features,1bGas968flWbyqIdVqlHt4,spotify:track:1bGas968flWbyqIdVqlHt4,https://api.spotify.com/v1/tracks/1bGas968flWbyqIdVqlHt4,https://api.spotify.com/v1/audio-analysis/1bGas968flWbyqIdVqlHt4,274813,4,The Golden Sea
2645,0.457,0.636,0,-3.41,1,0.0262,0.351,7.01e-06,0.111,0.238,144.686,audio_features,3dNhdwu8RcaVdrDZ1cAtzx,spotify:track:3dNhdwu8RcaVdrDZ1cAtzx,https://api.spotify.com/v1/tracks/3dNhdwu8RcaVdrDZ1cAtzx,https://api.spotify.com/v1/audio-analysis/3dNhdwu8RcaVdrDZ1cAtzx,218560,4,My Little Girl
2646,0.884,0.709,4,-14.298,0,0.146,2.16e-05,0.49,0.0579,0.871,80.023,audio_features,1Ajb1Vjym6L4rxQpRyQlRc,spotify:track:1Ajb1Vjym6L4rxQpRyQlRc,https://api.spotify.com/v1/tracks/1Ajb1Vjym6L4rxQpRyQlRc,https://api.spotify.com/v1/audio-analysis/1Ajb1Vjym6L4rxQpRyQlRc,217347,4,Pop dat shit
2647,0.626,0.913,2,-4.611,1,0.0698,0.000333,0.000452,0.273,0.397,114.031,audio_features,2yy4FKQgzt1Z6BStxsXNrj,spotify:track:2yy4FKQgzt1Z6BStxsXNrj,https://api.spotify.com/v1/tracks/2yy4FKQgzt1Z6BStxsXNrj,https://api.spotify.com/v1/audio-analysis/2yy4FKQgzt1Z6BStxsXNrj,228157,4,Show Me Your Teeth (Radio Edit)
2648,0.586,0.892,3,-1.993,0,0.048,0.0361,0.0,0.12,0.11,111.804,audio_features,2oA9pH4v03Ln4Ui4ejdUQB,spotify:track:2oA9pH4v03Ln4Ui4ejdUQB,https://api.spotify.com/v1/tracks/2oA9pH4v03Ln4Ui4ejdUQB,https://api.spotify.com/v1/audio-analysis/2oA9pH4v03Ln4Ui4ejdUQB,261429,4,Bite Back
2649,0.811,0.273,8,-9.215,1,0.0394,0.891,0.0,0.25,0.658,81.572,audio_features,6VsIjRUVpi8PLQGQTk7k5r,spotify:track:6VsIjRUVpi8PLQGQTk7k5r,https://api.spotify.com/v1/tracks/6VsIjRUVpi8PLQGQTk7k5r,https://api.spotify.com/v1/audio-analysis/6VsIjRUVpi8PLQGQTk7k5r,155853,4,Jesus Is Coming Soon
2650,0.433,0.592,9,-17.911,1,0.122,0.0849,0.0455,0.286,0.74,156.199,audio_features,3680iMKYkig4n2BTRV0LAA,spotify:track:3680iMKYkig4n2BTRV0LAA,https://api.spotify.com/v1/tracks/3680iMKYkig4n2BTRV0LAA,https://api.spotify.com/v1/audio-analysis/3680iMKYkig4n2BTRV0LAA,191971,4,A Nadie Le Interesa Si Quedás Atrás (Total Que...)
2651,0.484,0.988,1,-3.227,0,0.0467,0.0295,1.2e-05,0.221,0.564,109.456,audio_features,4Y8ZO4vKghbTlKFi5Fx547,spotify:track:4Y8ZO4vKghbTlKFi5Fx547,https://api.spotify.com/v1/tracks/4Y8ZO4vKghbTlKFi5Fx547,https://api.spotify.com/v1/audio-analysis/4Y8ZO4vKghbTlKFi5Fx547,175673,4,Tearing Everyone Down
2652,0.305,0.558,1,-12.18,1,0.0554,0.0879,0.0,0.0483,0.468,130.54,audio_features,5AkwxyxtzJEfwvyaOUJPKB,spotify:track:5AkwxyxtzJEfwvyaOUJPKB,https://api.spotify.com/v1/tracks/5AkwxyxtzJEfwvyaOUJPKB,https://api.spotify.com/v1/audio-analysis/5AkwxyxtzJEfwvyaOUJPKB,580093,3,Near The Cross
2653,0.66,0.962,9,-2.93,1,0.0536,0.0153,0.0,0.0666,0.753,102.91,audio_features,7relr4Bhd710sIQtXwdVSA,spotify:track:7relr4Bhd710sIQtXwdVSA,https://api.spotify.com/v1/tracks/7relr4Bhd710sIQtXwdVSA,https://api.spotify.com/v1/audio-analysis/7relr4Bhd710sIQtXwdVSA,290667,4,Cop It
2654,0.789,0.435,2,-9.506,0,0.149,0.691,0.0418,0.107,0.166,122.995,audio_features,05GvwwTLLID738BbKN1ze0,spotify:track:05GvwwTLLID738BbKN1ze0,https://api.spotify.com/v1/tracks/05GvwwTLLID738BbKN1ze0,https://api.spotify.com/v1/audio-analysis/05GvwwTLLID738BbKN1ze0,196375,4,You Move Me
2655,0.774,0.587,0,-4.65,0,0.0326,0.117,0.0,0.133,0.943,99.986,audio_features,1xq57PikDPbkU2M1WK4unF,spotify:track:1xq57PikDPbkU2M1WK4unF,https://api.spotify.com/v1/tracks/1xq57PikDPbkU2M1WK4unF,https://api.spotify.com/v1/audio-analysis/1xq57PikDPbkU2M1WK4unF,196253,4,Can I Get A Witness
2656,0.361,0.623,7,-12.41,1,0.11,0.274,5.16e-05,0.382,0.297,129.76,audio_features,7vtW7VB1AWffUsYsqxoB3l,spotify:track:7vtW7VB1AWffUsYsqxoB3l,https://api.spotify.com/v1/tracks/7vtW7VB1AWffUsYsqxoB3l,https://api.spotify.com/v1/audio-analysis/7vtW7VB1AWffUsYsqxoB3l,269840,4,Zapando Con La Gente
2657,0.421,0.342,6,-14.659,1,0.165,0.651,3.64e-06,0.085,0.655,65.677,audio_features,6dy23IgPvA9UKwirjbLSBv,spotify:track:6dy23IgPvA9UKwirjbLSBv,https://api.spotify.com/v1/tracks/6dy23IgPvA9UKwirjbLSBv,https://api.spotify.com/v1/audio-analysis/6dy23IgPvA9UKwirjbLSBv,166440,1,The Obsession
2658,0.426,0.408,3,-9.419,1,0.0524,0.771,7.88e-06,0.394,0.528,76.309,audio_features,41CgzGD7xlgnJe14R4cqkL,spotify:track:41CgzGD7xlgnJe14R4cqkL,https://api.spotify.com/v1/tracks/41CgzGD7xlgnJe14R4cqkL,https://api.spotify.com/v1/audio-analysis/41CgzGD7xlgnJe14R4cqkL,204712,4,In The Rain
2659,0.487,0.481,6,-10.477,1,0.16,0.00925,7.73e-05,0.113,0.825,79.012,audio_features,2XbCZRxIB5YS4pIlrtEpT8,spotify:track:2XbCZRxIB5YS4pIlrtEpT8,https://api.spotify.com/v1/tracks/2XbCZRxIB5YS4pIlrtEpT8,https://api.spotify.com/v1/audio-analysis/2XbCZRxIB5YS4pIlrtEpT8,222560,4,Need (LP Version)
2660,0.849,0.483,6,-7.114,0,0.291,0.443,0.000141,0.0786,0.282,101.015,audio_features,08Kj0lvbsqAxzeUOBYZRL6,spotify:track:08Kj0lvbsqAxzeUOBYZRL6,https://api.spotify.com/v1/tracks/08Kj0lvbsqAxzeUOBYZRL6,https://api.spotify.com/v1/audio-analysis/08Kj0lvbsqAxzeUOBYZRL6,165618,4,A Good Life
2661,0.463,0.487,1,-13.287,1,0.104,0.906,0.0,0.9,0.7,82.889,audio_features,26u2YNaSlf6woOyIfcuYKq,spotify:track:26u2YNaSlf6woOyIfcuYKq,https://api.spotify.com/v1/tracks/26u2YNaSlf6woOyIfcuYKq,https://api.spotify.com/v1/audio-analysis/26u2YNaSlf6woOyIfcuYKq,186533,3,In This Windy Old Weather
2662,0.517,0.879,2,-5.789,0,0.0529,0.0224,1.05e-06,0.361,0.727,144.532,audio_features,6q9KohrGDvoxv2bJYhwIJU,spotify:track:6q9KohrGDvoxv2bJYhwIJU,https://api.spotify.com/v1/tracks/6q9KohrGDvoxv2bJYhwIJU,https://api.spotify.com/v1/audio-analysis/6q9KohrGDvoxv2bJYhwIJU,133467,4,Till The End Of The Day (Alternate Mix)
2663,0.781,0.57,11,-5.874,0,0.188,0.273,0.0,0.196,0.858,107.059,audio_features,08WPvDEsHvTFuB9w8tC2OS,spotify:track:08WPvDEsHvTFuB9w8tC2OS,https://api.spotify.com/v1/tracks/08WPvDEsHvTFuB9w8tC2OS,https://api.spotify.com/v1/audio-analysis/08WPvDEsHvTFuB9w8tC2OS,193181,4,Morse
2664,0.743,0.459,1,-8.455,1,0.114,0.535,0.0,0.0722,0.505,90.057,audio_features,0yGnWwzsGhnoZD2SNYKyYp,spotify:track:0yGnWwzsGhnoZD2SNYKyYp,https://api.spotify.com/v1/tracks/0yGnWwzsGhnoZD2SNYKyYp,https://api.spotify.com/v1/audio-analysis/0yGnWwzsGhnoZD2SNYKyYp,139333,4,Makin' Believe
2665,0.184,0.956,6,-2.552,0,0.222,0.0262,0.00223,0.54,0.277,158.562,audio_features,310CmUstbdDdogxSO340qU,spotify:track:310CmUstbdDdogxSO340qU,https://api.spotify.com/v1/tracks/310CmUstbdDdogxSO340qU,https://api.spotify.com/v1/audio-analysis/310CmUstbdDdogxSO340qU,380436,3,Eriatarka
2666,0.666,0.716,9,-5.282,0,0.037,0.505,0.0,0.373,0.716,115.845,audio_features,2ApWM2QZy7n5zZxwaCvH6j,spotify:track:2ApWM2QZy7n5zZxwaCvH6j,https://api.spotify.com/v1/tracks/2ApWM2QZy7n5zZxwaCvH6j,https://api.spotify.com/v1/audio-analysis/2ApWM2QZy7n5zZxwaCvH6j,195243,3,Adelante
2667,0.598,0.284,7,-20.334,1,0.937,0.858,0.0,0.939,0.591,82.828,audio_features,7q7ZfYwHvOwFhf1vBriXfV,spotify:track:7q7ZfYwHvOwFhf1vBriXfV,https://api.spotify.com/v1/tracks/7q7ZfYwHvOwFhf1vBriXfV,https://api.spotify.com/v1/audio-analysis/7q7ZfYwHvOwFhf1vBriXfV,150814,3,Shaggy Dog Songs
2668,0.603,0.664,2,-7.568,1,0.0699,0.334,4.13e-06,0.324,0.571,96.618,audio_features,7gO9QYMLtvKdxRoAQHO2yV,spotify:track:7gO9QYMLtvKdxRoAQHO2yV,https://api.spotify.com/v1/tracks/7gO9QYMLtvKdxRoAQHO2yV,https://api.spotify.com/v1/audio-analysis/7gO9QYMLtvKdxRoAQHO2yV,431093,4,Trust In The Lord
2669,0.463,0.407,0,-10.492,1,0.0293,0.562,5.51e-06,0.0918,0.0869,93.858,audio_features,6WXWqqkdIoFWOAPQwOgmdb,spotify:track:6WXWqqkdIoFWOAPQwOgmdb,https://api.spotify.com/v1/tracks/6WXWqqkdIoFWOAPQwOgmdb,https://api.spotify.com/v1/audio-analysis/6WXWqqkdIoFWOAPQwOgmdb,325493,4,Just Say Yes
2670,0.812,0.736,2,-6.016,0,0.0575,0.0833,0.0,0.109,0.566,114.017,audio_features,1aJ7LAsTWiitoc8HbYt7dj,spotify:track:1aJ7LAsTWiitoc8HbYt7dj,https://api.spotify.com/v1/tracks/1aJ7LAsTWiitoc8HbYt7dj,https://api.spotify.com/v1/audio-analysis/1aJ7LAsTWiitoc8HbYt7dj,147210,4,Why Do I
2671,0.78,0.729,5,-9.138,0,0.0493,0.0896,0.422,0.104,0.844,123.009,audio_features,7y6c07pgjZvtHI9kuMVqk1,spotify:track:7y6c07pgjZvtHI9kuMVqk1,https://api.spotify.com/v1/tracks/7y6c07pgjZvtHI9kuMVqk1,https://api.spotify.com/v1/audio-analysis/7y6c07pgjZvtHI9kuMVqk1,250337,4,Get It Together
2672,0.774,0.854,0,-5.387,1,0.051,0.37,0.0,0.211,0.882,118.209,audio_features,0JLTw5ajTM6ndkz9he93o2,spotify:track:0JLTw5ajTM6ndkz9he93o2,https://api.spotify.com/v1/tracks/0JLTw5ajTM6ndkz9he93o2,https://api.spotify.com/v1/audio-analysis/0JLTw5ajTM6ndkz9he93o2,130747,4,San Geng Ye Ban
2673,0.728,0.48,8,-9.599,1,0.0349,0.589,0.49,0.102,0.0943,127.999,audio_features,2nwxVkDbM9Y7plRSKKfIcT,spotify:track:2nwxVkDbM9Y7plRSKKfIcT,https://api.spotify.com/v1/tracks/2nwxVkDbM9Y7plRSKKfIcT,https://api.spotify.com/v1/audio-analysis/2nwxVkDbM9Y7plRSKKfIcT,154403,4,Tora
2674,0.533,0.732,3,-9.782,1,0.904,0.912,0.0,0.693,0.446,136.741,audio_features,3woyaobNjA3QgeTxvgfmgq,spotify:track:3woyaobNjA3QgeTxvgfmgq,https://api.spotify.com/v1/tracks/3woyaobNjA3QgeTxvgfmgq,https://api.spotify.com/v1/audio-analysis/3woyaobNjA3QgeTxvgfmgq,85707,4,02'-15'
2675,0.763,0.68,2,-6.523,1,0.245,0.155,0.0,0.149,0.85,92.074,audio_features,0V80HkM7kBvdFC81jV7CPt,spotify:track:0V80HkM7kBvdFC81jV7CPt,https://api.spotify.com/v1/tracks/0V80HkM7kBvdFC81jV7CPt,https://api.spotify.com/v1/audio-analysis/0V80HkM7kBvdFC81jV7CPt,231133,4,No Escapin' This
